,indicativo,tmed,dir,velmedia,presMax,presMin,fecha
4061,9898,14.5,28.0,2.8,951.1,949.1,2015-10-13
4064,9898,12.0,28.0,4.7,950.2,946.9,2015-10-14
4068,9898,10.0,26.09090909090909,1.1,951.6,949.1,2015-10-15
4074,9898,10.6,10.0,0.3,954.2,951.6,2015-10-16
4078,9898,13.4,6.0,3.1,952.8,951.0,2015-10-17
4080,9898,16.6,6.0,1.4,951.8,948.7,2015-10-18
4085,9898,16.0,8.0,1.4,950.0,948.8,2015-10-19
4089,9898,13.8,26.0,1.9,952.8,949.9,2015-10-20
4092,9898,13.4,26.0,1.9,953.6,952.1,2015-10-21
4099,9898,13.5,26.09090909090909,1.7,956.5,953.6,2015-10-22
4100,9898,14.6,26.09090909090909,0.6,956.5,955.0,2015-10-23
4107,9898,16.1,26.09090909090909,1.4,957.6,954.6,2015-10-24
4109,9898,17.2,26.09090909090909,1.4,958.5,954.8,2015-10-25
4115,9898,16.2,11.0,3.1,954.8,950.6,2015-10-26
4116,9898,15.1,26.09090909090909,3.3,950.7,946.7,2015-10-27
4121,9898,13.4,30.0,3.6,954.1,949.0,2015-10-28
4126,9898,16.3,30.0,2.2,955.1,954.0,2015-10-29
4130,9898,16.8,11.0,2.2,957.1,955.1,2015-10-30
4135,9898,16.4,8.0,2.5,960.4,955.9,2015-10-31
4138,9898,15.0,25.96153846153846,2.8,960.9,958.2,2015-11-01
4140,9898,13.8,13.0,7.5,958.2,949.8,2015-11-02
4144,9898,12.4,6.0,3.6,957.8,952.7,2015-11-03
4151,9898,15.6,10.0,1.1,958.3,956.1,2015-11-04
4155,9898,15.9,27.0,2.2,959.2,956.7,2015-11-05
4159,9898,16.6,11.0,1.7,962.1,959.2,2015-11-06
4160,9898,18.8,99.0,0.8,964.3,962.1,2015-11-07
4165,9898,16.8,10.0,2.5,965.5,963.3,2015-11-08
4171,9898,12.3,9.0,0.0,968.2,965.5,2015-11-09
4174,9898,11.7,30.0,0.6,967.2,963.2,2015-11-10
4179,9898,10.6,25.96153846153846,0.6,963.5,961.3,2015-11-11
4183,9898,12.4,25.96153846153846,0.3,962.5,960.8,2015-11-12
4186,9898,9.0,14.0,0.6,966.7,961.5,2015-11-13
4190,9898,8.9,30.0,0.3,967.1,964.8,2015-11-14
4195,9898,9.4,29.0,1.1,964.8,959.4,2015-11-15
4196,9898,6.5,29.0,0.6,959.6,958.0,2015-11-16
4200,9898,5.7,30.0,0.3,961.6,958.8,2015-11-17
4205,9898,6.7,9.0,0.0,964.9,961.6,2015-11-18
4209,9898,9.7,30.0,1.7,965.0,963.6,2015-11-19
4213,9898,12.2,26.0,4.7,963.6,954.9,2015-11-20
4218,9898,7.6,29.0,11.1,954.9,945.3,2015-11-21
4221,9898,5.8,30.0,8.1,948.4,946.4,2015-11-22
4225,9898,5.2,29.0,3.1,956.7,948.4,2015-11-23
4229,9898,5.6,28.0,1.4,960.3,956.2,2015-11-24
4233,9898,11.6,32.0,13.3,956.2,948.2,2015-11-25
4238,9898,12.0,31.0,16.1,950.0,947.5,2015-11-26
4243,9898,10.8,28.0,4.2,951.9,949.4,2015-11-27
4245,9898,9.2,31.0,8.1,961.8,951.9,2015-11-28
4248,9898,8.6,25.96153846153846,2.5,967.5,961.8,2015-11-29
4253,9898,9.4,25.0,2.5,968.3,967.2,2015-11-30
4256,9898,7.7,20.42105263157895,2.2,967.5,964.8,2015-12-01
4261,9898,9.2,24.0,1.1,966.3,963.0,2015-12-02
4265,9898,8.8,9.0,0.3,965.7,963.9,2015-12-03
4268,9898,9.2,22.0,0.6,969.0,965.7,2015-12-04
4274,9898,10.7,10.0,2.5,968.7,964.6,2015-12-05
4278,9898,11.0,99.0,2.8,965.8,964.2,2015-12-06
4281,9898,11.2,20.42105263157895,3.1,965.7,964.2,2015-12-07
4284,9898,12.2,31.0,1.4,968.1,964.7,2015-12-08
4291,9898,10.8,20.42105263157895,1.1,972.2,968.1,2015-12-09
4294,9898,5.2,20.42105263157895,0.3,969.9,967.8,2015-12-10
4299,9898,5.5,20.42105263157895,0.8,969.4,965.9,2015-12-11
4302,9898,3.8,20.42105263157895,0.3,965.9,959.9,2015-12-12
4305,9898,2.3,20.42105263157895,0.8,959.9,956.2,2015-12-13
4309,9898,3.4,20.42105263157895,0.8,958.4,956.3,2015-12-14
4314,9898,8.9,30.0,1.9,963.2,958.4,2015-12-15
4318,9898,12.0,31.0,1.7,967.3,963.2,2015-12-16
4322,9898,12.0,20.42105263157895,1.9,965.2,962.2,2015-12-17
4325,9898,11.9,9.0,1.7,964.2,961.9,2015-12-18
4331,9898,13.2,20.42105263157895,1.9,961.9,958.1,2015-12-19
4335,9898,8.4,7.0,2.2,962.3,957.7,2015-12-20
4338,9898,9.9,20.42105263157895,0.8,968.7,962.3,2015-12-21
4341,9898,9.9,6.0,0.6,969.1,966.1,2015-12-22
4344,9898,5.8,10.0,3.3,967.0,963.7,2015-12-23
4349,9898,10.0,9.0,2.5,965.2,963.1,2015-12-24
4352,9898,4.2,8.0,0.6,968.7,965.2,2015-12-25
4356,9898,5.0,9.0,1.1,968.7,966.6,2015-12-26
4363,9898,5.8,10.0,3.1,967.3,964.3,2015-12-27
4367,9898,10.6,10.0,4.2,964.4,961.3,2015-12-28
4370,9898,10.1,20.42105263157895,1.9,964.4,962.0,2015-12-29
4375,9898,9.0,27.0,2.2,964.4,958.1,2015-12-30
4376,9898,8.4,27.0,1.9,959.8,958.0,2015-12-31
4380,9898,7.6,8.0,4.4,959.3,953.2,2016-01-01
4384,9898,7.6,29.0,6.7,957.1,952.4,2016-01-02
4391,9898,5.4,23.857142857142858,0.8,956.3,942.5,2016-01-03
4394,9898,6.7,23.857142857142858,3.3,942.5,938.3,2016-01-04
4398,9898,5.8,23.857142857142858,5.3,943.4,938.3,2016-01-05
4403,9898,5.4,29.0,8.3,947.9,943.2,2016-01-06
4406,9898,9.8,29.0,4.7,946.3,945.0,2016-01-07
4410,9898,13.8,27.0,2.2,946.3,943.7,2016-01-08
4414,9898,12.2,29.0,3.3,944.6,941.6,2016-01-09
4417,9898,9.8,16.0,3.3,944.6,939.5,2016-01-10
4422,9898,9.6,31.0,8.1,949.1,938.8,2016-01-11
4426,9898,6.7,29.0,7.8,958.9,949.1,2016-01-12
4428,9898,5.2,23.857142857142858,1.7,962.5,957.4,2016-01-13
4432,9898,6.8,30.0,4.2,957.4,951.4,2016-01-14
4436,9898,5.7,30.0,7.8,959.2,953.2,2016-01-15
4441,9898,3.6,23.857142857142858,8.9,960.8,959.2,2016-01-16
4446,9898,2.6,29.0,1.4,960.8,954.8,2016-01-17
4450,9898,6.1,23.857142857142858,4.4,954.8,949.1,2016-01-18
4453,9898,6.2,23.857142857142858,6.4,952.1,949.9,2016-01-19
4456,9898,6.6,8.0,2.2,953.7,951.7,2016-01-20
4460,9898,7.4,28.0,1.7,959.8,953.1,2016-01-21
4464,9898,8.0,23.857142857142858,1.7,966.0,959.8,2016-01-22
4469,9898,10.6,23.857142857142858,0.6,968.8,966.0,2016-01-23
4473,9898,11.7,23.857142857142858,2.5,968.5,965.9,2016-01-24
4476,9898,8.2,10.0,0.6,966.3,964.7,2016-01-25
4483,9898,8.0,11.0,0.3,967.0,965.5,2016-01-26
4484,9898,9.0,14.0,0.3,965.8,962.0,2016-01-27
4491,9898,8.7,28.0,1.1,964.9,961.3,2016-01-28
4494,9898,8.2,29.0,1.1,968.2,964.9,2016-01-29
4496,9898,8.5,27.0,3.6,967.5,962.9,2016-01-30
4501,9898,9.6,30.0,8.6,964.0,961.6,2016-01-31
4507,9898,12.8,29.0,1.7,966.3,963.5,2016-02-01
4508,9898,8.4,27.0,1.4,964.2,960.2,2016-02-02
4515,9898,8.6,30.0,10.3,966.8,960.3,2016-02-03
4518,9898,7.0,30.0,2.5,968.4,966.8,2016-02-04
4522,9898,8.6,6.0,2.2,966.9,959.3,2016-02-05
4527,9898,8.2,7.0,4.4,959.3,946.3,2016-02-06
4530,9898,7.4,30.0,10.8,955.9,943.1,2016-02-07
4532,9898,10.1,25.653846153846153,3.6,958.7,955.9,2016-02-08
4538,9898,10.6,30.0,6.4,957.0,942.8,2016-02-09
4540,9898,8.2,29.0,4.2,946.9,942.9,2016-02-10
4544,9898,9.0,28.0,2.8,946.6,943.5,2016-02-11
4550,9898,8.3,25.0,3.1,946.1,939.5,2016-02-12
4553,9898,13.5,32.0,4.4,940.5,933.6,2016-02-13
4557,9898,7.1,30.0,8.9,936.6,932.5,2016-02-14
4563,9898,6.5,34.0,8.1,955.1,936.6,2016-02-15
4565,9898,4.3,31.0,4.2,957.4,955.1,2016-02-16
4568,9898,2.1,28.0,3.3,957.1,951.7,2016-02-17
4572,9898,6.8,29.0,3.3,956.3,950.8,2016-02-18
4578,9898,6.0,25.0,3.1,961.9,956.3,2016-02-19
4580,9898,8.4,25.653846153846153,1.9,966.2,961.9,2016-02-20
4585,9898,11.2,11.0,3.3,964.4,958.7,2016-02-21
4590,9898,11.6,30.0,3.6,958.7,952.9,2016-02-22
4595,9898,9.9,31.0,11.4,957.8,955.9,2016-02-23
4599,9898,10.4,32.0,2.2,956.1,948.5,2016-02-24
4603,9898,9.2,25.653846153846153,8.6,949.9,946.5,2016-02-25
4605,9898,7.6,10.0,3.6,948.5,931.3,2016-02-26
4610,9898,3.0,10.0,3.3,931.3,923.7,2016-02-27
4615,9898,4.4,31.0,3.1,940.8,929.5,2016-02-28
